Accuracy,Precision,Recall,F1-Score,AUC,Params,CNN
0.8016393442622951,0.8068002778759598,0.8016393442622951,0.8042115312321357,0.9799126578876646,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7475409836065574,0.7604754075630988,0.7475409836065574,0.7539527255899172,0.9625689330825048,"[512-128, 512-256, 256-512, mean, 32-512, mean, 32-512]",5833547
0.8278688524590164,0.8332348746929298,0.8278688524590164,0.8305431963885651,0.9845667831228164,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.7885245901639344,0.7947695848023336,0.7885245901639344,0.7916347714023164,0.9764254232733136,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.7950819672131147,0.8079961675522348,0.7950819672131147,0.801487049777674,0.9751964525665143,"[256-512, mean, mean, 128-256, mean, 128-256]",2963723
0.7016393442622951,0.7579858830942747,0.7016393442622951,0.7287250288726654,0.957443966675625,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean, 32-512]",1305771
0.5409836065573771,0.6183314147749251,0.5409836065573771,0.5770772441613735,0.9187651169040582,"[max, mean, mean, 32-512, mean, 32-512]",739019
0.7950819672131147,0.7976336511594452,0.7950819672131147,0.7963557651644575,0.9758873958613276,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7737704918032787,0.8127022905827093,0.7737704918032787,0.7927587010072465,0.972780435366837,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4796747
0.4721311475409836,0.6613635487668259,0.4721311475409836,0.5509515522889835,0.9139156140822359,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, 512-32, mean]",3624587
0.7721311475409836,0.7789490483275328,0.7721311475409836,0.7755251136119584,0.9759895189465198,"[512-128, 256-512, mean, 32-512, mean, mean, 32-512]",3441483
0.8098360655737705,0.8215078976949179,0.8098360655737705,0.8156302272072792,0.980444235420586,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.8016393442622951,0.8135497179969917,0.8016393442622951,0.8075506176938064,0.9801908089223328,"[512-128, 256-512, mean, mean, 32-512, mean, 32-512]",3441483
0.7639344262295082,0.7932544200884433,0.7639344262295082,0.7783183930416523,0.9767540983606557,"[mean, 128-128, 512-64, 512-128, 64-128, mean, 512-128, 64-128, mean]",3518731
0.8639344262295082,0.867722383398934,0.8639344262295082,0.8658242617821152,0.9891271163665681,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8311475409836065,0.8365287730897898,0.8311475409836065,0.8338294749984825,0.9812301800591239,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7721311475409836,0.79532803479394,0.7721311475409836,0.7835579453650413,0.9710873421123354,"[512-128, 256-512, mean, mean, mean, 32-512, mean, 32-512]",3396427
0.8491803278688524,0.8510273283013016,0.8491803278688524,0.8501028248515646,0.988029696318194,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8426229508196721,0.8438594920748577,0.8426229508196721,0.8432407681267212,0.9879449072829883,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8573770491803279,0.8588832204637267,0.8573770491803279,0.8581294739222864,0.9909819940876109,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.7557377049180328,0.7629280623488871,0.7557377049180328,0.7593158617050352,0.965566648750336,"[128-32, 32-128, mean, 32-512, mean, 32-512]",1211307
0.8344262295081967,0.836571630465157,0.8344262295081967,0.8354975527421643,0.9832295081967214,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7278688524590164,0.7386350137904267,0.7278688524590164,0.7332124138870021,0.9548650900295619,"[512-128, 512-256, 256-512, mean, 32-512, mean]",5273259
0.860655737704918,0.8644097938501316,0.860655737704918,0.8625286810232694,0.9889950282182209,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.819672131147541,0.8208116472308314,0.819672131147541,0.8202414934227297,0.986201558720774,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.8360655737704918,0.840446591923255,0.8360655737704918,0.8382503586653114,0.9868722117710292,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.840983606557377,0.8422219623614755,0.840983606557377,0.841602328922347,0.9871308787960226,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.8295081967213115,0.8348681865000742,0.8295081967213115,0.8321795609035049,0.981247917226552,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8377049180327869,0.8420148038886778,0.8377049180327869,0.8398543317299182,0.9869152109647944,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.8442622950819673,0.8518884002884315,0.8442622950819673,0.8480582037248251,0.9869739317387799,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.7442622950819672,0.7635769605671031,0.7442622950819672,0.7537959222301208,0.9683662993818866,"[32-256, mean, mean, 128-256, mean, 32-512]",1154379
0.839344262295082,0.8435233791688748,0.839344262295082,0.8414286316673678,0.9869567320612739,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.7770491803278688,0.7881117155417574,0.7770491803278688,0.7825413530131085,0.9751257726417628,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4796747
0.8360655737704918,0.8381880758292842,0.8360655737704918,0.8371254794198166,0.9869912657887664,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8344262295081967,0.8363127882384473,0.8344262295081967,0.8353684437447159,0.9868071754904597,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.839344262295082,0.8409548434453327,0.839344262295082,0.8401487809922623,0.9880885514646599,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.819672131147541,0.8280277646281856,0.819672131147541,0.8238287618056642,0.9814608976081698,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.7672131147540984,0.7854417037990715,0.7672131147540984,0.7762204049847746,0.9763896801934963,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7278688524590164,0.7747512011690272,0.7278688524590164,0.7505786527666503,0.9603579682880946,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4796747
0.7885245901639344,0.8005331706639662,0.7885245901639344,0.7944835057242504,0.980000806234883,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean, 32-512]",1305771
0.8245901639344262,0.827057182511317,0.8245901639344262,0.8258218307651968,0.9842969631819405,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.819672131147541,0.8343657784305972,0.819672131147541,0.8269536892745278,0.9839623757054554,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 512-128, 64-128, mean]",4089323
0.8049180327868852,0.8210637333524452,0.8049180327868852,0.8129107211477478,0.9777542327331362,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.7983606557377049,0.8091898092824625,0.7983606557377049,0.8037387575847088,0.9762502015587209,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7557377049180328,0.7813361031751631,0.7557377049180328,0.7683237464253178,0.971487772104273,"[mean, 32-64, 64-256, 64-128, 512-128, 64-128, mean, 64-128, mean]",2028331
0.7704918032786885,0.7829051732369893,0.7704918032786885,0.776648889940071,0.9756156947057243,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7377049180327869,0.7426854382937944,0.7377049180327869,0.7401868001088253,0.9667414673474872,"[max, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512]",3723563
0.7229508196721312,0.7487057781371831,0.7229508196721312,0.7356029345477398,0.9656514377855415,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.6573770491803279,0.7133608700544165,0.6573770491803279,0.684225711095652,0.9445733673743617,"[mean, 256-512, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean]",2447883
0.7770491803278688,0.786746778615849,0.7770491803278688,0.7818679105194432,0.9785622144584789,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7540983606557377,0.7748415796522071,0.7540983606557377,0.7643292579117869,0.963470841171728,"[256-512, mean, mean, 32-512, mean, 32-512]",2434123
0.580327868852459,0.6128075028568711,0.580327868852459,0.5961256041554404,0.9232244020424618,"[max, mean, mean, 32-512, mean, 32-512]",739019
0.819672131147541,0.8311508146389918,0.819672131147541,0.8253715654716275,0.9839962375705456,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.780327868852459,0.8018222958968606,0.780327868852459,0.7909290752495902,0.9745943294813222,"[mean, 32-64, 64-128, 64-128, mean, 512-512, 32-512, 64-128, mean, 32-512]",4633259
0.7868852459016393,0.8080198969847926,0.7868852459016393,0.7973125400819784,0.9758443966675625,"[mean, 32-64, 64-128, 64-128, mean, 32-512, mean, 32-512]",1177707
0.740983606557377,0.7873740702609828,0.740983606557377,0.7634747901502948,0.9668102660575114,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8655737704918033,0.8692876626984916,0.8655737704918033,0.8674267413510562,0.988874496103198,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8491803278688524,0.8521342535854642,0.8491803278688524,0.8506547263345309,0.9878211502284331,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.8245901639344262,0.8270976626394533,0.8245901639344262,0.8258420099158382,0.9851112604138672,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7737704918032787,0.7853101952250036,0.7737704918032787,0.7794976373360167,0.971853668368718,"[mean, 32-64, 64-128, 64-128, mean, 512-512, 32-512, 64-128, mean, 32-512]",4633259
0.7721311475409836,0.7927910148252063,0.7721311475409836,0.7823247069510512,0.9766777747917226,"[32-256, mean, mean, 256-256, 32-512, mean, 32-512]",2305131
0.8295081967213115,0.8359023778783449,0.8295081967213115,0.832693012382972,0.981205993012631,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.8377049180327869,0.8420166695828893,0.8377049180327869,0.8398552597950686,0.9869793066380005,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.839344262295082,0.84138496651612,0.839344262295082,0.8403633755166574,0.9881451222789572,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8360655737704918,0.8380702932138179,0.8360655737704918,0.8370667332012688,0.9881642031711905,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8573770491803279,0.8587689172309636,0.8573770491803279,0.8580724187732757,0.988810131685031,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.8245901639344262,0.831059898368934,0.8245901639344262,0.8278123903574065,0.981214592851384,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.839344262295082,0.8408948738146063,0.839344262295082,0.8401188525626166,0.9881934963719431,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8147540983606557,0.821163501356683,0.8147540983606557,0.8179462440775064,0.9853813490997044,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8524590163934426,0.8555166656071951,0.8524590163934426,0.853985104070627,0.989125772641763,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 512-128, 64-128, mean]",4089323
0.8360655737704918,0.837926585213073,0.8360655737704918,0.8369950450294731,0.9866131416285945,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.860655737704918,0.8612389627091589,0.860655737704918,0.8609472514346207,0.9890991668906208,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.860655737704918,0.8642893775914133,0.860655737704918,0.8624687304716637,0.988634641225477,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8377049180327869,0.8418082470350328,0.8377049180327869,0.8397515699775182,0.9869931470034936,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 32-512]",1816779
0.8590163934426229,0.8626498807646348,0.8590163934426229,0.8608293029604163,0.9884935501209353,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.7967213114754098,0.8079532290113641,0.7967213114754098,0.8022979613466757,0.9828916957807041,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean]",1014667
0.7786885245901639,0.7950745209067492,0.7786885245901639,0.7867962173792475,0.9737076054823972,"[mean, 32-64, 64-128, mean, 512-512, 32-512, 512-128, mean, 32-512, 512-128]",10031019
0.03442622950819672,0.0011851652781510347,0.03442622950819672,0.0022914447533189577,0.5147540983606558,"[32-512, mean, mean, 512-32, 128-256]",3179115
0.7721311475409836,0.7828884948969654,0.7721311475409836,0.7774726125178818,0.9761169040580489,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512]",3723563
0.7540983606557377,0.7748005317444564,0.7540983606557377,0.7643092865433935,0.971025262026337,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7852459016393443,0.7983456430341823,0.7852459016393443,0.791741590680771,0.9763321687718356,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean]",1014667
0.7737704918032787,0.7915454773020787,0.7737704918032787,0.7825570624015864,0.9738188658962645,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7688524590163934,0.7955929099486893,0.7688524590163934,0.781994152464023,0.9701050792797635,"[mean, 32-64, 64-128, 512-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",5996107
0.7704918032786885,0.7760185077194611,0.7704918032786885,0.7732452802134856,0.9744465197527546,"[128-64, mean, 128-256, mean, 128-256]",1291531
0.7721311475409836,0.8018765565355397,0.7721311475409836,0.7867227894507146,0.9745151840902982,"[mean, 32-64, 64-128, 64-128, mean, 512-128, 64-128, mean, 512-128]",2889963
0.7704918032786885,0.7804005696112856,0.7704918032786885,0.7754145325236864,0.9777755979575383,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean]",1014667
0.7672131147540984,0.7817755345009444,0.7672131147540984,0.7744258721992273,0.9767712980381619,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8344262295081967,0.8400804372291086,0.8344262295081967,0.8372437872540905,0.9815165278151036,"[mean, 32-32, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4816683
0.7721311475409836,0.788360317375986,0.7721311475409836,0.7801613404706224,0.9754727223864552,"[32-256, mean, mean, 128-256, mean, 32-512]",1154379
0.7901639344262295,0.8031863337712586,0.7901639344262295,0.7966219182779398,0.9803501746842246,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8278688524590164,0.8364547497645337,0.8278688524590164,0.8321396546877136,0.9876417629669443,"[mean, 32-64, 64-128, 64-128, mean, 512-128, 512-128, 64-128, mean]",2889963
0.8114754098360656,0.8248245937176842,0.8114754098360656,0.8180955494423647,0.9817893039505511,"[mean, 32-64, 64-128, 512-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",4089323
0.8016393442622951,0.8100017490274503,0.8016393442622951,0.8057988514257115,0.9767417360924484,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.8049180327868852,0.8218812204303848,0.8049180327868852,0.8133111861527953,0.9761624563289437,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.740983606557377,0.7701675152181525,0.740983606557377,0.7552937556756826,0.970679924751411,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8016393442622951,0.8136356121083436,0.8016393442622951,0.8075929314529917,0.9803894114485354,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.7360655737704918,0.7692311394995676,0.7360655737704918,0.7522829951948454,0.9693480247245363,"[32-512, mean, mean, 32-512, mean, 32-512]",1344363
0.8098360655737705,0.8329395862585558,0.8098360655737705,0.8212253653064515,0.9824517602794948,"[mean, 32-32, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4816683
0.8737704918032787,0.8751571337983473,0.8737704918032787,0.8744632630993862,0.9906758935769954,"[mean, 32-32, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4816683
0.8131147540983606,0.8202480276795143,0.8131147540983606,0.8166658145599826,0.9769490728298844,"[mean, 32-64, 64-128, mean, 512-512, 32-512, 512-128, mean, 32-512, 512-128]",10031019
0.8278688524590164,0.8296252892439552,0.8278688524590164,0.828746140208625,0.9847424079548509,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8475409836065574,0.8516786352732847,0.8475409836065574,0.8496047717858342,0.9873094598226283,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.840983606557377,0.8417226882743771,0.840983606557377,0.8413529851053818,0.9881961838215533,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8180327868852459,0.8200415687238095,0.8180327868852459,0.8190359461130415,0.9845479709755443,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8491803278688524,0.8533029865191212,0.8491803278688524,0.8512366655696335,0.9870194840096749,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8327868852459016,0.8355910386694361,0.8327868852459016,0.8341866053943536,0.9850403117441549,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7508196721311475,0.7723015614170697,0.7508196721311475,0.7614091279900485,0.9713818865896263,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8590163934426229,0.8600151202973024,0.8590163934426229,0.8595154667486582,0.9892636388067724,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.8557377049180328,0.8592190852076796,0.8557377049180328,0.8574748614435864,0.9877100241870465,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8262295081967214,0.8363840870532203,0.8262295081967214,0.831275787571869,0.985360924482666,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8508196721311475,0.8555289535464131,0.8508196721311475,0.8531678143627026,0.9872332706261757,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.8672131147540983,0.8670411861202156,0.8672131147540983,0.8671271419149192,0.9907645794141359,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 512-128, 64-128, mean]",4089323
0.8213114754098361,0.8291674564245629,0.8213114754098361,0.8252207693932653,0.985760682612201,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8344262295081967,0.8364614917158341,0.8344262295081967,0.83544262106366,0.9864540446116635,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8344262295081967,0.8366718690465408,0.8344262295081967,0.8355475404201268,0.9862879602257457,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.7360655737704918,0.7620148942243388,0.7360655737704918,0.7488154906520469,0.9702972319269013,"[mean, 32-64, 64-128, 128-64, mean, 32-512, 512-128, mean, 32-512, 512-128]",6882731
0.7524590163934426,0.7846926293354339,0.7524590163934426,0.7682378582250414,0.9707841977962913,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.7934426229508197,0.8080393162214738,0.7934426229508197,0.8006744488689205,0.9794654662725074,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 256-512, 32-512]",3668427
0.8213114754098361,0.8314440776684517,0.8213114754098361,0.8263467164019264,0.9831779091642031,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.3819672131147541,0.4350283216589986,0.3819672131147541,0.4067746972352605,0.8111624563289439,"[128-64, 256-256, mean, 32-512]",2324651
0.7573770491803279,0.7861287893707302,0.7573770491803279,0.771485131961957,0.9716581564095673,"[mean, 32-64, 64-128, mean, 32-512, 512-128, mean, 32-512, 512-128]",6703531
0.8016393442622951,0.8284878705381794,0.8016393442622951,0.8148425070601404,0.9800131685030907,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 512-128, 64-128, mean]",4089323
0.7737704918032787,0.7944256164911995,0.7737704918032787,0.7839620270988308,0.9731491534533727,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 64-128, mean]",1014667
0.7934426229508197,0.8103572774963858,0.7934426229508197,0.8018107540781496,0.9805694705724268,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8180327868852459,0.8209653060641183,0.8180327868852459,0.8194964230217412,0.9835479709755443,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.7442622950819672,0.7563204492776021,0.7442622950819672,0.7502429246406029,0.9741580220370868,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8016393442622951,0.804477322548068,0.8016393442622951,0.8030558260777512,0.9795423273313626,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.760655737704918,0.793198388470132,0.760655737704918,0.7765862897481919,0.9762746573501747,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8245901639344262,0.830848108008506,0.8245901639344262,0.8277073077249232,0.985873958613276,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.7721311475409836,0.8029275796437877,0.7721311475409836,0.7872282890311982,0.9736036011824779,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 512-128, 64-128, mean]",4089323
0.8,0.8192550994738385,0.8,0.8095130653496637,0.9790790110185436,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8245901639344262,0.8346132569295147,0.8245901639344262,0.8295714361473575,0.9869454447729105,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8147540983606557,0.8238730814276792,0.8147540983606557,0.8192882162603102,0.9805122278957269,"[mean, 32-64, 64-128, 64-128, mean, 512-128, 64-128, mean]",1690603
0.7475409836065574,0.7862402043043616,0.7475409836065574,0.7664023790476154,0.9700395055092718,"[mean, 32-64, 64-128, 512-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",4089323
0.8360655737704918,0.8428809484312164,0.8360655737704918,0.8394594282207856,0.9838325718892771,"[mean, 32-64, 64-128, mean, 512-512, 32-512, 512-128, mean, 32-512, 512-128]",10031019
0.8327868852459016,0.8350559439879929,0.8327868852459016,0.8339198711179182,0.9861678312281644,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8163934426229508,0.8337678980226463,0.8163934426229508,0.8249892029938166,0.9835872077398549,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.8491803278688524,0.8537600149515684,0.8491803278688524,0.8514640133748265,0.9871955119591508,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.8590163934426229,0.860284332079168,0.8590163934426229,0.8596498952253555,0.9893738242407953,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.8475409836065574,0.852147953798187,0.8475409836065574,0.849838225155721,0.9870821015855952,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.8475409836065574,0.851911696132298,0.8475409836065574,0.8497207194928763,0.9869436979306638,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.5721311475409836,0.592572286435864,0.5721311475409836,0.5821723407853792,0.8926991400161247,"[256-512, mean]",2366731
0.8344262295081967,0.8414237627481476,0.8344262295081967,0.8379103869830605,0.9845251276538566,"[mean, 32-64, 64-128, 64-128, mean, 512-128, 64-128, mean]",1690603
0.8327868852459016,0.8350559439879929,0.8327868852459016,0.8339198711179182,0.9860528083848428,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8557377049180328,0.856712315622498,0.8557377049180328,0.8562247329290251,0.9894603601182479,"[mean, 32-64, 64-128, 64-128, mean, 32-512, 512-128, 64-128, mean]",3762315
0.8327868852459016,0.8350559439879929,0.8327868852459016,0.8339198711179182,0.9859604944907284,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.860655737704918,0.8672074689353143,0.860655737704918,0.8639191818558619,0.9876277882289707,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 64-128, mean]",3597387
0.839344262295082,0.8448520074344428,0.839344262295082,0.8420891290092498,0.9870994356355819,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 64-128, mean]",1690603
0.8311475409836065,0.8335680676681947,0.8311475409836065,0.832356044581053,0.9858388873958612,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8377049180327869,0.8395899234154661,0.8377049180327869,0.8386463615050778,0.9853513840365493,"[mean, 32-64, 64-128, mean, 32-512, mean, 32-512]",1012779
0.7754098360655738,0.7781088688575162,0.7754098360655738,0.7767570078557191,0.9764334856221445,"[32-256, mean, mean, 32-512, mean, 32-512]",1057131
0.8081967213114755,0.8115312005584898,0.8081967213114755,0.8098605286449977,0.9836119322762698,"[mean, 32-64, 64-128, 512-128, 64-128, mean, mean, 256-512, 32-512]",3668427
0.8491803278688524,0.8496856779016954,0.8491803278688524,0.8494329277237677,0.9903039505509272,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8721311475409836,0.8718449089620695,0.8721311475409836,0.8719880047613748,0.9903063692555765,"[mean, 32-32, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4816683
0.7377049180327869,0.7669192526437122,0.7377049180327869,0.752028467221715,0.9694762160709487,"[mean, 256-32, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",3031979
0.759016393442623,0.7769351431241106,0.759016393442623,0.7678712462387243,0.9711289975812953,"[mean, 32-64, 64-128, 256-32, 64-128, mean, 32-512, 64-128, mean, 32-512]",1612395
0.8098360655737705,0.8209961748399222,0.8098360655737705,0.8153779347835557,0.977386186509003,"[mean, 32-64, 64-128, mean, 32-512, 64-128, mean]",849739
0.8065573770491803,0.8202317994222553,0.8065573770491803,0.8133371161828108,0.9836033324375166,"[mean, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2889963
0.8,0.8372813394922705,0.8,0.8182162166479374,0.9777594732598762,"[mean, 32-64, 64-128, mean, 32-512, 512-128, 512-128, 64-128, mean]",4796747
0.7950819672131147,0.8093986724675373,0.7950819672131147,0.8021764461966455,0.9791795216339693,"[mean, 32-32, 32-64, 64-128, 512-128, 64-128, mean, 512-128, 64-128, mean]",2909899
